受渡日,時刻コード,システムプライス(円/kWh),Hokkaido,Tohoku,Tokyo,Chubu,Hokuriku,Kansai,Chugoku,Shikoku,Kyushu
2025/3/9,1,12.9,17.04,14.87,14.87,12.19,12.19,12.19,12.19,12.19,10
2025/3/9,2,12.62,13.72,13.72,13.72,12.38,12.38,12.38,12.38,12.34,10.16
2025/3/9,3,12.36,12.9,12.9,12.9,12.62,12.62,12.62,12.62,12.62,10.16
2025/3/9,4,12.31,12.9,12.9,12.9,12.62,12.62,12.62,12.62,12.62,10.16
2025/3/9,5,12.31,12.43,12.43,12.43,12.43,12.43,12.43,12.43,12.43,11.59
2025/3/9,6,12.5,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62
2025/3/9,7,12.35,12.52,12.52,12.52,12.52,12.52,12.52,12.52,12.52,12.52
2025/3/9,8,12.39,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6
2025/3/9,9,12.5,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53,12.53
2025/3/9,10,12.34,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2025/3/9,11,12.8,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88
2025/3/9,12,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
2025/3/9,13,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9
2025/3/9,14,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9
2025/3/9,15,11.81,11.82,11.82,11.82,11.82,11.82,11.82,11.82,11.82,11.36
2025/3/9,16,9.42,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9
2025/3/9,17,8.66,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.66
2025/3/9,18,7.8,7.11,7.11,7.11,8.64,8.64,8.64,8.64,8.64,3
2025/3/9,19,7.41,7.47,10.11,10.11,10.11,10.11,10.11,8.89,8.89,0.01
2025/3/9,20,3.5,8.07,8.07,8.07,10.12,10.12,10.12,3,3,0.01
2025/3/9,21,0.11,6.82,6.68,6.68,9.55,9.55,9.55,3,3,0.01
2025/3/9,22,0.01,5,3.5,3.5,3.51,3.51,3.51,0.04,0.01,0.01
2025/3/9,23,0.01,6.18,3,3,3,3,3,0.01,0.01,0.01
2025/3/9,24,0.01,6.82,1.2,1.2,1.2,1.2,1.2,0.01,0.01,0.01
2025/3/9,25,0.01,6,1,1,1,1,1,0.01,0.01,0.01
2025/3/9,26,0.01,5,1.2,1.2,2.57,2.57,2.57,0.01,0.01,0.01
2025/3/9,27,0.01,6.82,3,3,3,3,3,0.02,0.01,0.01
2025/3/9,28,0.01,6.82,5,5,5,5,5,0.11,0.01,0.01
2025/3/9,29,0.01,6.82,6.42,6.42,6.42,6.42,6.42,1,0.01,0.01
2025/3/9,30,0.04,5,6.52,6.52,9.25,9.25,9.25,3,0.01,0.01
2025/3/9,31,3,7.47,8,8,9.25,9.25,9.25,3.5,0.01,0.01
2025/3/9,32,6.75,10,10,10,10,10,10,6,6,0.01
2025/3/9,33,3,6.82,5,5,7.16,7.16,7.16,7.16,7.16,0.01
2025/3/9,34,8.83,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,5.99
2025/3/9,35,11.71,12,12,12,12,12,12,12,12,8.42
2025/3/9,36,14.37,14.38,14.38,14.38,14.38,14.38,14.38,14.38,14.38,14.38
2025/3/9,37,14.81,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28
2025/3/9,38,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79
2025/3/9,39,16,15.79,15.79,15.79,16.54,16.54,16.54,16.54,16.54,16.54
2025/3/9,40,15.79,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77
2025/3/9,41,15.79,15.17,15.17,15.17,17.23,17.23,17.23,17.23,17.23,17.23
2025/3/9,42,15.03,14.72,14.72,14.72,16.54,16.54,16.54,16.54,16.54,16.54
2025/3/9,43,15.13,14.69,14.69,14.69,16.54,16.54,16.54,16.54,16.54,16.54
2025/3/9,44,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08
2025/3/9,45,14.15,14,14,14,14.15,14.15,14.15,14.15,14.15,14.15
2025/3/9,46,12.93,12.9,12.9,12.9,13.56,13.56,13.56,13.56,13.56,11.68
2025/3/9,47,13.06,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,9.15
2025/3/9,48,11.63,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,9.15
2025/3/10,1,12.62,12.9,12.9,12.9,12.9,12.34,12.34,12.34,12.34,9.94
2025/3/10,2,12.62,13.02,13.02,13.02,13.02,13.02,13.02,13.02,13.02,9.34
2025/3/10,3,12.88,13.04,13.04,13.04,13.04,13.04,13.04,13.04,13.04,8.43
2025/3/10,4,12.9,13.04,13.04,13.04,13.04,13.04,13.04,13.04,13.04,10.16
2025/3/10,5,13.08,13.44,13.17,13.17,13.17,13.17,13.17,13.17,13.17,10.16
2025/3/10,6,13.26,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,12.77
2025/3/10,7,13.89,17.04,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.68
2025/3/10,8,13.89,17.04,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68
2025/3/10,9,13.71,17.04,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68
2025/3/10,10,13.6,17.04,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55
2025/3/10,11,14.06,17.04,14,14,14,14,14,14,14,14
2025/3/10,12,14.5,17.04,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47
2025/3/10,13,16.5,17.04,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
2025/3/10,14,17.93,16.98,16.98,16.98,20.67,20.67,20.67,20.67,20.67,20.67
2025/3/10,15,15.95,14.61,14.61,14.61,15.95,15.95,15.95,15.95,15.95,15.95
2025/3/10,16,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69
2025/3/10,17,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41
2025/3/10,18,12.02,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03
2025/3/10,19,11.38,12.5,12.5,12.5,12.5,12.5,12.5,9.37,9.37,9.37
2025/3/10,20,10,11.33,11.33,11.76,11.76,11.76,11.76,8.83,8.8,8.83
2025/3/10,21,8.83,10.16,10.16,11.29,12.16,12.16,12.16,8.66,8.66,8.66
2025/3/10,22,8.59,6.92,6.92,11.05,11.05,11.05,11.05,8.67,8.67,8.66
2025/3/10,23,8.19,8.68,8.68,8.68,8.68,8.68,8.68,8.51,8.51,7.8
2025/3/10,24,7.5,7.45,7.45,8.48,8.48,8.48,8.48,8.48,8.48,7.8
2025/3/10,25,4.03,3,3,9.5,4.03,4.03,4.03,4.03,4.03,4.03
2025/3/10,26,5,6.82,6.74,9,3.1,3.1,3.1,3.1,3.1,3.1
2025/3/10,27,8,7.47,7.47,9,8.42,8.42,8.42,8.42,8.42,7.83
2025/3/10,28,8.58,9.35,9.35,10,8.99,8.99,8.99,8.67,8.67,8.01
2025/3/10,29,8.58,9,9,9,9,9,9,9,8.99,8.58
2025/3/10,30,8.83,6.82,9.66,10.8,10.8,10.8,10.8,9.36,9.36,8.66
2025/3/10,31,9,7.69,11.14,11.14,10.8,10.8,10.8,10.8,10.8,8.66
2025/3/10,32,10.55,12.82,12.82,12.82,10.55,10.55,10.55,10.08,10.08,9
2025/3/10,33,11.19,12.95,12.95,12.95,11.05,11.05,11.05,11.05,8.28,11.05
2025/3/10,34,14.11,14.2,14.2,14.2,14.2,14.2,14.2,14.2,12.01,14.2
2025/3/10,35,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,11.15,16.5
2025/3/10,36,17.4,16.5,16.5,16.5,20,20,20,20,20,20
2025/3/10,37,17.84,16.5,16.5,16.5,20.67,20.67,20.67,20.67,20.67,20.67
2025/3/10,38,17.89,16.5,16.5,16.5,20.67,20.67,20.67,20.67,20.67,20.67
2025/3/10,39,17,16.5,16.5,16.5,20.67,20.67,20.67,20.67,20.67,20.67
2025/3/10,40,16.5,16.5,16.5,16.5,19.3,19.3,19.3,19.3,19.3,19.3
2025/3/10,41,16.5,16.5,16.5,16.5,17.92,17.92,17.92,17.92,17.92,17.92
2025/3/10,42,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
2025/3/10,43,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
2025/3/10,44,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95
2025/3/10,45,15.54,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
2025/3/10,46,13.62,13.62,13.62,13.62,13.62,13.62,13.62,13.62,13.62,13.62
2025/3/10,47,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,12.77
2025/3/10,48,12,13.07,13.07,13.07,11.05,11.05,11.05,11.05,11.05,9.38
2025/3/11,1,12.5,12.98,12.98,12.98,11.19,11.19,11.19,11.19,11.19,10.16
2025/3/11,2,12,12.9,12.9,12.9,11.19,11.19,11.19,11.19,11.19,10
2025/3/11,3,12.06,12.9,12.9,12.9,11.38,11.38,11.38,11.38,11.38,9.6
2025/3/11,4,12.26,12.83,12.83,12.83,11.38,11.38,11.38,11.38,11.38,10.16
2025/3/11,5,12.6,12.83,12.83,12.83,11.38,11.38,11.38,11.38,11.38,11.38
2025/3/11,6,12.8,12.83,12.83,12.83,12.62,12.62,12.62,12.62,12.62,12.62
2025/3/11,7,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9
2025/3/11,8,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94
2025/3/11,9,12.96,13,13,13,12.88,12.88,12.88,12.88,12.88,12.88
2025/3/11,10,13.08,13.12,13.12,13.12,12.88,12.88,12.88,12.88,12.88,12.88
2025/3/11,11,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46
2025/3/11,12,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53
2025/3/11,13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13
2025/3/11,14,15.85,14.29,14.29,14.29,17.79,17.79,17.79,17.79,17.79,17.79
2025/3/11,15,14.23,14.13,14.13,14.13,17.23,17.23,17.23,17.23,17.23,17.23
2025/3/11,16,13.88,13.67,13.67,13.67,16.5,16.5,16.5,16.5,16.5,16.5
2025/3/11,17,13.75,13.28,13.28,13.28,18.44,18.44,18.44,18.44,18.44,18.44
2025/3/11,18,13.75,12.9,12.9,12.9,18.76,18.76,18.76,18.76,18.76,16.54
2025/3/11,19,13.57,11.76,12.27,13.29,17.34,17.34,17.34,17.34,17.34,13.68
2025/3/11,20,12.9,11.76,11.76,13,15.31,15.31,15.31,15.31,15.31,9.38
2025/3/11,21,12.01,8.81,8.81,12.9,13.05,13.05,13.05,13.05,13.05,8.83
2025/3/11,22,10.85,8.67,8.67,12.68,12.88,12.88,12.88,8.72,8.72,7.8
2025/3/11,23,10.18,6.78,6.78,12.68,12.7,12.7,12.7,8,8,7.8
2025/3/11,24,9.28,6.82,6.61,12.64,12.64,12.64,12.64,7.8,7.8,7.8
2025/3/11,25,8.02,5.1,5.1,10.85,10.85,10.82,10.82,5.39,5.39,5.39
2025/3/11,26,7.86,3.5,3.5,12,12,10.8,10.8,5.39,5.39,5.39
2025/3/11,27,9,6.75,6.75,12.64,12.64,11.38,11.38,7.9,7.9,5.39
2025/3/11,28,9.67,7.69,10.04,12.48,12.48,11.38,11.38,7.8,7.8,7.8
2025/3/11,29,10.5,10.28,10.28,12.57,12.57,11.38,11.38,8.57,8.57,7.8
2025/3/11,30,10.85,7.47,10.35,12.48,12.48,12.48,12.48,8.98,8.98,7.8
2025/3/11,31,12.49,11.1,12.9,12.9,12.9,12.9,12.9,12.9,12.49,7.8
2025/3/11,32,12.95,13.57,13.57,13.57,13.57,13.57,13.57,13.57,13.57,7.8
2025/3/11,33,13.48,13.71,13.71,13.71,13.93,13.93,13.93,13.93,13.93,9
2025/3/11,34,14.6,14.16,14.16,14.16,17.35,17.35,17.35,17.35,17.35,12.77
2025/3/11,35,15.88,15.88,15.88,15.88,17.34,17.34,17.34,17.34,17.34,17.34
2025/3/11,36,17.34,15.88,15.88,15.88,19.25,19.25,19.25,19.25,19.25,19.25
2025/3/11,37,17.75,16.78,16.78,16.78,17.83,17.83,17.83,17.83,17.83,17.83
2025/3/11,38,17.64,16.5,16.5,16.5,17.83,17.83,17.83,17.83,17.83,17.83
2025/3/11,39,17.34,15.88,15.88,15.88,17.84,17.84,17.84,17.84,17.84,17.84
2025/3/11,40,17.07,15.88,15.88,15.88,17.78,17.78,17.78,17.78,17.78,17.78
2025/3/11,41,15.88,15.88,15.88,15.88,17.34,17.34,17.34,17.34,17.34,17.34
2025/3/11,42,15.88,14.39,14.39,14.39,16,16,16,16,16,16
2025/3/11,43,15.88,13.95,13.95,13.95,17.34,17.34,17.34,17.34,17.34,17.34
2025/3/11,44,14.39,14.11,14.11,14.11,15.25,15.25,15.25,15.25,15.25,15.25
2025/3/11,45,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89
2025/3/11,46,13.28,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,11.08
2025/3/11,47,13.08,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,10.16
2025/3/11,48,11.38,12.31,12.31,12.31,11.38,11.38,11.38,11.38,11.38,9.81
2025/3/12,1,12.34,12.7,12.7,12.7,11.19,11.19,11.19,11.19,11.19,9.09
2025/3/12,2,11.73,12.31,12.31,12.31,11.37,11.37,11.37,11.37,11.37,9.09
2025/3/12,3,11.73,12.25,12.25,12.25,11.5,11.5,11.5,11.5,11.06,9.09
2025/3/12,4,12.19,12.34,12.34,12.34,11.82,11.82,11.82,11.82,11.82,9.37
2025/3/12,5,12.34,13,12.32,12.32,12.32,12.32,12.32,12.32,12.32,10.16
2025/3/12,6,12.58,17,12.49,12.49,12.49,12.49,12.49,12.49,12.49,10.18
2025/3/12,7,12.74,17,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62
2025/3/12,8,12.88,17,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74
2025/3/12,9,12.9,17,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
2025/3/12,10,13.07,17,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94
2025/3/12,11,13.2,17,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08
2025/3/12,12,13.28,17,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
2025/3/12,13,14.35,17,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
2025/3/12,14,15.42,14.03,14.03,14.03,15.94,15.94,15.94,15.94,15.94,15.94
2025/3/12,15,13.75,13.52,13.52,13.52,13.75,13.75,13.75,13.75,13.75,13.75
2025/3/12,16,13.24,13.12,13.12,13.12,13.64,13.64,13.64,13.64,12.6,13
2025/3/12,17,12.9,12.9,12.9,12.9,13.71,13.71,13.71,13.71,12.57,13.68
2025/3/12,18,11.82,10.7,10.7,10.7,13.69,13.69,13.69,13.69,12.34,9
2025/3/12,19,10.84,8.49,8.49,8.49,13.97,13.97,13.97,13.97,11.48,7.8
2025/3/12,20,9.38,6.82,6.82,6.82,13.57,13.57,13.57,13.57,8.98,7.92
2025/3/12,21,9,6.73,6.73,6.73,13.71,13.71,13.71,13.71,8.82,7.8
2025/3/12,22,8.66,5,5,5,12.5,12.5,12.5,12.5,8.62,7.8
2025/3/12,23,8.79,6.59,6.59,6.59,12.11,12.11,12.11,12.11,8.55,7.8
2025/3/12,24,8.83,6.59,6.59,10,11.46,11.46,11.46,11.46,8.3,7.8
2025/3/12,25,7.8,6.46,6.46,8.45,8.45,8.45,8.45,8.45,7.83,3
2025/3/12,26,7.8,6.82,6.82,8.8,8.8,8.8,8.8,8.8,7.73,1
2025/3/12,27,9.38,10.97,10.97,10.97,10.97,10.97,10.97,10.97,8.15,7.8
2025/3/12,28,10.31,10.97,10.97,10.97,11.38,11.38,11.38,11.38,8.35,7.8
2025/3/12,29,10.72,12.11,12.11,12.11,12.11,12.11,12.11,12.11,8.52,7.8
2025/3/12,30,10.97,11.75,12.82,12.82,12.82,12.82,12.82,12.82,8.68,7.8
2025/3/12,31,11.82,11.73,12.9,12.9,12.9,12.9,12.9,12.9,7.98,7.8
2025/3/12,32,13.19,15.12,15.12,15.12,15.12,15.12,15.12,15.12,8.52,8.83
2025/3/12,33,13.64,14.36,14.36,14.36,14.36,14.36,14.36,14.36,11.48,9
2025/3/12,34,14.14,15,15,15,15,15,15,15,15,11.21
2025/3/12,35,14.27,14.38,14.38,14.38,14.38,14.38,14.38,14.38,12.34,14.38
2025/3/12,36,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88
2025/3/12,37,15.39,15.39,15.39,15.39,15.39,15.39,15.39,15.39,15.39,15.39
2025/3/12,38,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06,16.06
2025/3/12,39,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33,15.33
2025/3/12,40,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39
2025/3/12,41,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06
2025/3/12,42,13.79,13.79,13.79,13.79,13.79,13.79,13.79,13.79,13.79,13.79
2025/3/12,43,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58
2025/3/12,44,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
2025/3/12,45,13.04,13.04,13.04,13.04,13.04,13.04,13.04,13.04,13.04,12
2025/3/12,46,11.98,12.13,12.13,12.13,11.82,11.82,11.82,11.82,11.82,9.38
2025/3/12,47,11.72,12.31,12.31,12.31,11.38,11.38,11.38,11.38,11.38,9.38
2025/3/12,48,9.97,10.49,10.49,10.49,10.49,9.09,9.09,9.09,9.09,9.09
2025/3/13,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
2025/3/13,2,8.74,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.57
2025/3/13,3,9.07,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,8.65
2025/3/13,4,9.15,10,10,10,10,10,10,10,10,8.72
2025/3/13,5,10.16,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,9.9
2025/3/13,6,10.31,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.16
2025/3/13,7,10.5,11.76,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.16
2025/3/13,8,10.8,11.76,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2025/3/13,9,10.52,11.76,10.52,10.52,10.52,10.52,10.52,10.52,10.52,10.52
2025/3/13,10,10.64,11.76,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6
2025/3/13,11,11.05,11.74,11.05,11.05,11.05,11.05,11.05,11.05,11.05,11.05
2025/3/13,12,11.27,11.74,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25
2025/3/13,13,10.63,11,10.1,10.1,10.82,10.82,10.82,10.82,10.82,10.82
2025/3/13,14,10.8,9.66,9.66,9.66,11.8,11.8,11.8,11.8,11.8,11.8
2025/3/13,15,10.19,5,5,5,11.19,11.19,11.19,11.19,11.19,11.19
2025/3/13,16,8.53,1,0.1,0.1,10.55,10.55,10.55,10.55,10.55,10.55
2025/3/13,17,8.79,8.79,8.79,8.79,10.1,10.1,10.1,10.1,10.1,10.1
2025/3/13,18,8.54,6.82,4.49,4.49,10.09,10.09,10.09,10.09,10.09,10.09
2025/3/13,19,7.91,6.5,0.12,0.12,10.19,10.19,10.19,10.19,10.19,10.19
2025/3/13,20,8.69,7,7,7,10.08,10.08,10.08,10.08,8.75,10.08
2025/3/13,21,8.1,5,4.27,4.27,10.19,10.19,10.19,10.19,8.6,9
2025/3/13,22,7.59,3.5,3.5,6.51,8.42,8.42,8.42,8.42,8.23,8.42
2025/3/13,23,7.5,3,1,1,8.37,8.37,8.37,8.37,8.37,7.8
2025/3/13,24,6.71,0.01,0.01,4,7.92,7.92,7.92,7.92,7.92,7.8
2025/3/13,25,3.01,0.01,0.01,3,5,5,5,5,5,5
2025/3/13,26,4.54,6.82,0.01,5,5,5,5,5,5,5
2025/3/13,27,7.52,7.7,1,5,7.56,7.56,7.56,7.56,7.56,7.56
2025/3/13,28,7.56,11.74,4.37,7.5,7.5,7.5,7.5,7.5,7.5,7.5
2025/3/13,29,7.8,7.53,7.53,8.1,8.1,8.1,8.1,8.1,7.74,7.8
2025/3/13,30,8.1,6.82,6.82,9.21,9.21,9.21,9.21,9.21,7.98,7.8
2025/3/13,31,7.77,5,5,5,8.44,8.44,8.44,8.44,3,7.83
2025/3/13,32,9.18,8.96,8.96,8.96,10.1,10.1,10.1,10.1,7.68,9
2025/3/13,33,8.52,6.82,6.75,6.75,10.09,10.09,10.09,10.09,8.36,9.08
2025/3/13,34,11.19,10.5,10.5,10.5,11.8,11.8,11.8,11.8,11.8,10.16
2025/3/13,35,12.02,12.01,12.01,12.01,12.12,12.12,12.12,12.12,10.27,12.12
2025/3/13,36,12.9,12.33,12.33,12.33,13.7,13.7,13.7,13.7,13.7,13.7
2025/3/13,37,13.23,12.9,12.9,12.9,13.7,13.7,13.7,13.7,13.7,13.7
2025/3/13,38,13.04,12.9,12.9,12.9,13.68,13.68,13.68,13.68,13.68,13.68
2025/3/13,39,13.12,12.9,12.9,12.9,13.55,13.55,13.55,13.55,13.55,13.55
2025/3/13,40,12.9,11.84,11.84,11.84,13.63,13.63,13.63,13.63,13.63,13.63
2025/3/13,41,12.88,11.08,11.08,11.08,13.47,13.47,13.47,13.47,13.47,13.47
2025/3/13,42,12.31,10.52,10.52,10.52,13,13,13,13,13,13
2025/3/13,43,12.9,12.57,12.57,12.57,13.24,13.24,13.24,13.24,13.24,13.24
2025/3/13,44,12.14,11.76,11.76,11.76,12.79,12.79,12.79,12.79,12.79,12.79
2025/3/13,45,12,11.74,11.74,11.74,12.12,12.12,12.12,12.12,12.12,12.12
2025/3/13,46,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21
2025/3/13,47,10.8,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.16
2025/3/13,48,10,10,10,10,10,10,10,10,10,10
2025/3/14,1,9.38,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,9.15
2025/3/14,2,10,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,9.38
2025/3/14,3,9.38,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,9.38
2025/3/14,4,10,9.25,9.25,9.25,10.29,10.29,10.29,10.29,10.29,9.38
2025/3/14,5,10.29,9.28,9.28,9.28,10.55,10.55,10.55,10.55,10.55,9.38
2025/3/14,6,10.55,9,9,9,11.06,11.06,11.06,11.06,11.06,9.38
2025/3/14,7,11.19,9.34,9.34,9.34,12.34,12.34,12.34,12.34,12.34,11.05
2025/3/14,8,11.77,9.61,9.61,9.61,12.66,12.66,12.66,12.66,12.66,12.46
2025/3/14,9,11.77,10.46,10.46,10.46,12.62,12.62,12.62,12.62,12.62,12.6
2025/3/14,10,12.24,11,11,11,12.78,12.78,12.78,12.78,12.78,12.5
2025/3/14,11,12.62,11.77,11.77,11.77,12.78,12.78,12.78,12.78,12.78,12.58
2025/3/14,12,12.05,11.77,11.77,11.77,12.34,12.34,12.34,12.34,12.34,12.34
2025/3/14,13,13.92,12.9,12.9,12.9,14.5,14.5,14.5,14.5,14.5,14.5
2025/3/14,14,13.73,11.77,11.77,12.9,14.99,14.99,14.99,14.99,14.99,14.99
2025/3/14,15,12.38,10.5,9.44,12.88,12.88,12.88,12.88,12.88,12.88,12.88
2025/3/14,16,10.1,8.48,8.48,11.06,11.06,11.06,11.06,11.06,11.06,9
2025/3/14,17,8.84,9,9,9.62,9.62,9.62,9.62,9.62,9.62,8.66
2025/3/14,18,7.8,8.01,8.01,8.01,8.03,8.03,8.03,8.03,8.03,0.01
2025/3/14,19,6,6.82,6.23,6.23,7.62,7.62,7.62,7.62,7.62,0.01
2025/3/14,20,1,7.7,1,1,7.03,7.03,7.03,7.03,7.03,0.01
2025/3/14,21,0.01,6.82,0.01,0.01,3,3,3,3,3,0.01
2025/3/14,22,0.01,6.82,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,23,0.01,6.82,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,24,0.01,6.82,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,25,0.01,7.48,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,26,0.01,7.48,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,27,0.01,7.48,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,28,0.01,6.82,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2025/3/14,29,0.01,7.48,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01
2025/3/14,30,0.01,5,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.01
2025/3/14,31,0.01,3,3,3,3,3,3,3,0.01,0.01
2025/3/14,32,3.1,6.82,6.75,6.75,6.19,6.19,6.19,6.19,6.19,0.01
2025/3/14,33,7.62,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,3
2025/3/14,34,9,11.72,11.72,11.72,10.8,10.8,10.8,10.8,7.89,8
2025/3/14,35,11.15,12.9,12.9,12.9,11.38,11.38,11.38,11.38,10.26,9.38
2025/3/14,36,13.93,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,10.84
2025/3/14,37,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17
2025/3/14,38,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17
2025/3/14,39,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17,14.17
2025/3/14,40,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15
2025/3/14,41,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7
2025/3/14,42,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47
2025/3/14,43,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
2025/3/14,44,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9
2025/3/14,45,12.9,13,13,13,13,13,13,13,13,10.5
2025/3/14,46,12,12.62,12.62,12.62,12.62,12.62,12.62,12.62,12.62,9.38
2025/3/14,47,12,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,9.38
2025/3/14,48,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,9.38
2025/3/15,1,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,9.38
2025/3/15,2,10.1,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,9.38
2025/3/15,3,10.1,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,9.38
2025/3/15,4,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,9.38
2025/3/15,5,10.45,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,9.38
